iter	Passed	Remaining
1346	3651	50567
1347	3653	50559
1348	3655	50545
1349	3657	50534
1350	3660	50525
1351	3662	50517
1352	3664	50508
1353	3667	50499
1354	3669	50491
1355	3671	50482
1356	3673	50470
1357	3675	50461
1358	3678	50451
1359	3680	50445
1360	3683	50450
1361	3686	50452
1362	3689	50454
1363	3693	50460
1364	3695	50457
1365	3698	50449
1366	3701	50447
1367	3703	50447
1368	3706	50440
1369	3709	50440
1370	3711	50429
1371	3713	50423
1372	3716	50421
1373	3718	50410
1374	3721	50415
1375	3725	50417
1376	3727	50416
1377	3730	50411
1378	3732	50398
1379	3734	50386
1380	3736	50378
1381	3738	50365
1382	3740	50356
1383	3743	50355
1384	3745	50345
1385	3747	50335
1386	3750	50325
1387	3752	50318
1388	3755	50325
1389	3758	50314
1390	3760	50304
1391	3762	50293
1392	3764	50283
1393	3766	50269
1394	3768	50265
1395	3771	50254
1396	3773	50243
1397	3775	50234
1398	3778	50232
1399	3780	50223
1400	3782	50211
1401	3784	50203
1402	3786	50195
1403	3789	50186
1404	3791	50182
1405	3793	50174
1406	3796	50168
1407	3799	50171
1408	3801	50163
1409	3803	50152
1410	3806	50145
1411	3808	50138
1412	3811	50138
1413	3813	50129
1414	3816	50123
1415	3818	50115
1416	3821	50117
1417	3823	50109
1418	3826	50105
1419	3828	50096
1420	3830	50088
1421	3833	50077
1422	3835	50069
1423	3837	50061
1424	3840	50060
1425	3841	50042
1426	3843	50024
1427	3845	50013
1428	3847	50001
1429	3849	49989
1430	3851	49979
1431	3853	49969
1432	3855	49957
1433	3858	49951
1434	3859	49935
1435	3862	49931
1436	3865	49929
1437	3867	49917
1438	3869	49908
1439	3871	49899
1440	3873	49888
1441	3875	49877
1442	3878	49875
1443	3880	49862
1444	3882	49852
1445	3884	49842
1446	3886	49832
1447	3889	49830
1448	3892	49829
1449	3894	49827
1450	3897	49830
1451	3900	49830
1452	3903	49823
1453	3905	49817
1454	3907	49809
1455	3909	49796
1456	3912	49791
1457	3914	49787
1458	3919	49810
1459	3922	49804
1460	3925	49816
1461	3927	49806
1462	3930	49800
1463	3932	49792
1464	3934	49784
1465	3936	49773
1466	3939	49770
1467	3941	49758
1468	3943	49748
1469	3945	49740
1470	3948	49739
1471	3951	49733
1472	3953	49729
1473	3956	49724
1474	3959	49722
1475	3961	49713
1476	3963	49705
1477	3965	49697
1478	3967	49687
1479	3970	49681
1480	3972	49679
1481	3975	49671
1482	3977	49659
1483	3979	49651
1484	3982	49649
1485	3984	49639
1486	3987	49642
1487	3989	49633
1488	3991	49622
1489	3993	49612
1490	3995	49602
1491	3998	49595
1492	4000	49588
1493	4002	49579
1494	4004	49571
1495	4007	49566
1496	4009	49557
1497	4011	49547
1498	4014	49551
1499	4017	49544
1500	4019	49536
1501	4021	49532
1502	4023	49515
1503	4025	49505
1504	4027	49499
1505	4030	49497
1506	4032	49490
1507	4035	49483
1508	4038	49483
1509	4041	49489
1510	4044	49485
1511	4046	49478
1512	4048	49468
1513	4051	49465
1514	4053	49459
1515	4055	49451
1516	4058	49448
1517	4060	49438
1518	4062	49423
1519	4064	49415
1520	4066	49406
1521	4068	49394
1522	4070	49383
1523	4072	49375
1524	4074	49366
1525	4077	49363
1526	4080	49360
1527	4082	49348
1528	4084	49340
1529	4086	49334
1530	4088	49326
1531	4090	49310
1532	4092	49304
1533	4094	49293
1534	4097	49285
1535	4099	49275
1536	4101	49267
1537	4103	49261
1538	4106	49256
1539	4108	49252
1540	4110	49242
1541	4113	49237
1542	4115	49233
1543	4118	49225
1544	4120	49216
1545	4123	49219
1546	4126	49224
1547	4129	49224
1548	4135	49256
1549	4139	49268
1550	4142	49270
1551	4145	49275
1552	4148	49274
1553	4151	49272
1554	4153	49270
1555	4156	49272
1556	4159	49270
1557	4162	49266
1558	4163	49252
1559	4166	49253
1560	4169	49247
1561	4170	49230
1562	4173	49225
1563	4175	49224
1564	4178	49221
1565	4181	49216
1566	4183	49205
1567	4185	49198
1568	4187	49192
1569	4189	49185
1570	4192	49175
1571	4194	49166
1572	4196	49158
1573	4198	49150
1574	4200	49135
1575	4202	49123
1576	4204	49114
1577	4206	49106
1578	4208	49096
1579	4210	49089
1580	4212	49080
1581	4215	49077
1582	4217	49066
1583	4219	49057
1584	4221	49045
1585	4223	49033
1586	4225	49029
1587	4227	49017
1588	4229	49007
1589	4232	49002
1590	4235	49003
1591	4237	48993
1592	4239	48985
1593	4241	48975
